ward,year,specimen_type,organism_clean,antibiotic_canon,n_S,n_I,n_R,n_tested,pct_S,pct_I,pct_R,pct_nonS
MI,2021,other,acinetobacter spp.,cefepime,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,acinetobacter spp.,cefotaxime,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,acinetobacter spp.,ceftazidime,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,acinetobacter spp.,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,acinetobacter spp.,gentamicin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,acinetobacter spp.,imipenem_cilastatin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,acinetobacter spp.,levofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,acinetobacter spp.,meropenem,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,acinetobacter spp.,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,acinetobacter spp.,piperacillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,acinetobacter spp.,piperacillin_tazobactam,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,acinetobacter spp.,tigecycline,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,acinetobacter spp.,tobramycin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,acinetobacter spp.,trimethoprim_sulfamethoxazole,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,corynebacterium striatum,ciprofloxacin,0,0,2,2,0.0,0.0,1.0,1.0
MI,2021,other,corynebacterium striatum,clindamycin,0,0,2,2,0.0,0.0,1.0,1.0
MI,2021,other,corynebacterium striatum,gentamicin,0,0,2,2,0.0,0.0,1.0,1.0
MI,2021,other,corynebacterium striatum,linezolid,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,corynebacterium striatum,moxifloxacin,0,0,2,2,0.0,0.0,1.0,1.0
MI,2021,other,corynebacterium striatum,ofloxacin,0,0,2,2,0.0,0.0,1.0,1.0
MI,2021,other,corynebacterium striatum,penicillin,0,0,2,2,0.0,0.0,1.0,1.0
MI,2021,other,corynebacterium striatum,rifampicin,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,corynebacterium striatum,tigecycline,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,corynebacterium striatum,vancomycin,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,enterococcus faecium,amoxicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus faecium,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus faecium,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus faecium,ampicillin_sulbactam,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus faecium,chloramphenicol,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,enterococcus faecium,ciprofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus faecium,erythromycin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus faecium,gentamicin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,enterococcus faecium,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,enterococcus faecium,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus faecium,penicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus faecium,piperacillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus faecium,piperacillin_tazobactam,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus faecium,rifampicin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus faecium,teicoplanin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,enterococcus faecium,vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,enterococcus spp.,amoxicillin_clavulanate,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,other,enterococcus spp.,ampicillin,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,other,enterococcus spp.,ampicillin_sulbactam,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus spp.,chloramphenicol,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,enterococcus spp.,ciprofloxacin,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
MI,2021,other,enterococcus spp.,erythromycin,0,0,3,3,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus spp.,gentamicin,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
MI,2021,other,enterococcus spp.,linezolid,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,enterococcus spp.,norfloxacin,0,1,0,1,0.0,1.0,0.0,1.0
MI,2021,other,enterococcus spp.,ofloxacin,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
MI,2021,other,enterococcus spp.,penicillin,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,other,enterococcus spp.,piperacillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus spp.,piperacillin_tazobactam,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,enterococcus spp.,rifampicin,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,enterococcus spp.,teicoplanin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,enterococcus spp.,vancomycin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,escherichia coli,amikacin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,escherichia coli,amoxicillin_clavulanate,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,other,escherichia coli,ampicillin,0,0,2,2,0.0,0.0,1.0,1.0
MI,2021,other,escherichia coli,cefepime,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,other,escherichia coli,cefotaxime,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,other,escherichia coli,ceftazidime,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,other,escherichia coli,ceftazidime_avibactam,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,escherichia coli,cefuroxime,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,other,escherichia coli,ciprofloxacin,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
MI,2021,other,escherichia coli,gentamicin,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,other,escherichia coli,imipenem_cilastatin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,escherichia coli,meropenem,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,escherichia coli,ofloxacin,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
MI,2021,other,escherichia coli,piperacillin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,escherichia coli,piperacillin_tazobactam,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,escherichia coli,tigecycline,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,klebsiella pneumoniae,amikacin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,klebsiella pneumoniae,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella pneumoniae,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella pneumoniae,cefepime,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella pneumoniae,cefotaxime,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella pneumoniae,ceftazidime,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,klebsiella pneumoniae,ceftazidime_avibactam,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,klebsiella pneumoniae,cefuroxime,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella pneumoniae,ciprofloxacin,0,1,0,1,0.0,1.0,0.0,1.0
MI,2021,other,klebsiella pneumoniae,fosfomycin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,klebsiella pneumoniae,gentamicin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella pneumoniae,meropenem,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,klebsiella pneumoniae,nitrofurantoin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella pneumoniae,norfloxacin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,klebsiella pneumoniae,ofloxacin,0,1,0,1,0.0,1.0,0.0,1.0
MI,2021,other,klebsiella pneumoniae,piperacillin,0,1,0,1,0.0,1.0,0.0,1.0
MI,2021,other,klebsiella pneumoniae,piperacillin_tazobactam,0,1,0,1,0.0,1.0,0.0,1.0
MI,2021,other,klebsiella pneumoniae,tigecycline,0,1,0,1,0.0,1.0,0.0,1.0
MI,2021,other,klebsiella spp.,amikacin,2,1,2,5,0.4,0.2,0.4,0.6
MI,2021,other,klebsiella spp.,amoxicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella spp.,amoxicillin_clavulanate,1,0,3,4,0.25,0.0,0.75,0.75
MI,2021,other,klebsiella spp.,ampicillin,0,0,3,3,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella spp.,cefepime,0,0,4,4,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella spp.,cefotaxime,0,0,5,5,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella spp.,cefoxitin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella spp.,ceftazidime,0,0,5,5,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella spp.,ceftazidime_avibactam,3,0,1,4,0.75,0.0,0.25,0.25
MI,2021,other,klebsiella spp.,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella spp.,cefuroxime,0,0,5,5,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella spp.,ciprofloxacin,0,0,5,5,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella spp.,gentamicin,1,0,3,4,0.25,0.0,0.75,0.75
MI,2021,other,klebsiella spp.,imipenem_cilastatin,2,0,3,5,0.4,0.0,0.6,0.6
MI,2021,other,klebsiella spp.,meropenem,2,0,3,5,0.4,0.0,0.6,0.6
MI,2021,other,klebsiella spp.,norfloxacin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella spp.,ofloxacin,0,0,5,5,0.0,0.0,1.0,1.0
MI,2021,other,klebsiella spp.,piperacillin,0,1,4,5,0.0,0.2,0.8,1.0
MI,2021,other,klebsiella spp.,piperacillin_tazobactam,0,1,4,5,0.0,0.2,0.8,1.0
MI,2021,other,klebsiella spp.,tigecycline,5,0,0,5,1.0,0.0,0.0,0.0
MI,2021,other,proteus mirabilis,amikacin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,proteus mirabilis,amoxicillin_clavulanate,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,proteus mirabilis,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,proteus mirabilis,cefepime,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,proteus mirabilis,cefotaxime,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,proteus mirabilis,ceftazidime,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,proteus mirabilis,cefuroxime,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,proteus mirabilis,ciprofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,proteus mirabilis,gentamicin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,proteus mirabilis,imipenem_cilastatin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,proteus mirabilis,meropenem,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,proteus mirabilis,ofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,proteus mirabilis,piperacillin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,proteus mirabilis,piperacillin_tazobactam,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,amikacin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,amoxicillin_clavulanate,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,ampicillin,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,other,proteus spp.,cefepime,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,cefotaxime,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,ceftazidime,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,cefuroxime,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,ciprofloxacin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,gentamicin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,imipenem_cilastatin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,meropenem,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,ofloxacin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,piperacillin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,proteus spp.,piperacillin_tazobactam,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,pseudomonas aeruginosa,amikacin,6,0,4,10,0.6,0.0,0.4,0.4
MI,2021,other,pseudomonas aeruginosa,aztreonam,6,0,4,10,0.6,0.0,0.4,0.4
MI,2021,other,pseudomonas aeruginosa,cefepime,6,0,4,10,0.6,0.0,0.4,0.4
MI,2021,other,pseudomonas aeruginosa,cefoperazone_sulbactam,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,pseudomonas aeruginosa,ceftazidime,6,0,3,9,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,other,pseudomonas aeruginosa,ciprofloxacin,5,0,5,10,0.5,0.0,0.5,0.5
MI,2021,other,pseudomonas aeruginosa,colistin,10,0,0,10,1.0,0.0,0.0,0.0
MI,2021,other,pseudomonas aeruginosa,gentamicin,7,0,3,10,0.7,0.0,0.3,0.3
MI,2021,other,pseudomonas aeruginosa,imipenem_cilastatin,4,0,3,7,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855
MI,2021,other,pseudomonas aeruginosa,levofloxacin,5,0,4,9,0.5555555555555556,0.0,0.4444444444444444,0.4444444444444444
MI,2021,other,pseudomonas aeruginosa,meropenem,5,0,3,8,0.625,0.0,0.375,0.375
MI,2021,other,pseudomonas aeruginosa,netilmicin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,pseudomonas aeruginosa,ofloxacin,5,0,5,10,0.5,0.0,0.5,0.5
MI,2021,other,pseudomonas aeruginosa,piperacillin,8,1,1,10,0.8,0.1,0.1,0.2
MI,2021,other,pseudomonas aeruginosa,piperacillin_tazobactam,8,1,1,10,0.8,0.1,0.1,0.2
MI,2021,other,pseudomonas aeruginosa,tobramycin,5,0,4,9,0.5555555555555556,0.0,0.4444444444444444,0.4444444444444444
MI,2021,other,stafilococ coagulazo negativ,amoxicillin_clavulanate,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,stafilococ coagulazo negativ,ampicillin,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,stafilococ coagulazo negativ,ampicillin_sulbactam,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,stafilococ coagulazo negativ,cefoxitin,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,stafilococ coagulazo negativ,ceftazidime,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,stafilococ coagulazo negativ,cefuroxime,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,stafilococ coagulazo negativ,chloramphenicol,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,stafilococ coagulazo negativ,ciprofloxacin,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,stafilococ coagulazo negativ,clindamycin,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,stafilococ coagulazo negativ,erythromycin,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,stafilococ coagulazo negativ,gentamicin,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,stafilococ coagulazo negativ,linezolid,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,stafilococ coagulazo negativ,netilmicin,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,stafilococ coagulazo negativ,ofloxacin,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,stafilococ coagulazo negativ,piperacillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,stafilococ coagulazo negativ,piperacillin_tazobactam,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,stafilococ coagulazo negativ,rifampicin,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,stafilococ coagulazo negativ,teicoplanin,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,stafilococ coagulazo negativ,tigecycline,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,stafilococ coagulazo negativ,trimethoprim_sulfamethoxazole,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,stafilococ coagulazo negativ,vancomycin,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus aureus,amoxicillin_clavulanate,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
MI,2021,other,staphylococcus aureus,ampicillin,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
MI,2021,other,staphylococcus aureus,ampicillin_sulbactam,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
MI,2021,other,staphylococcus aureus,cefoxitin,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
MI,2021,other,staphylococcus aureus,ceftazidime,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,staphylococcus aureus,cefuroxime,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
MI,2021,other,staphylococcus aureus,chloramphenicol,2,0,0,2,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus aureus,ciprofloxacin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus aureus,clindamycin,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
MI,2021,other,staphylococcus aureus,erythromycin,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
MI,2021,other,staphylococcus aureus,gentamicin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus aureus,linezolid,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus aureus,netilmicin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus aureus,norfloxacin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus aureus,ofloxacin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus aureus,oxacillin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus aureus,penicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus aureus,piperacillin,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,staphylococcus aureus,piperacillin_tazobactam,1,0,1,2,0.5,0.0,0.5,0.5
MI,2021,other,staphylococcus aureus,rifampicin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus aureus,teicoplanin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus aureus,tigecycline,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,other,staphylococcus aureus,trimethoprim_sulfamethoxazole,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus aureus,vancomycin,3,0,0,3,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus epidermidis,amoxicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,cefepime,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,cefuroxime,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,chloramphenicol,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus epidermidis,ciprofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus epidermidis,clindamycin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus epidermidis,erythromycin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,gentamicin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,imipenem_cilastatin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus epidermidis,ofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus epidermidis,oxacillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,penicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,piperacillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,piperacillin_tazobactam,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus epidermidis,rifampicin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus epidermidis,teicoplanin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus epidermidis,tigecycline,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus epidermidis,trimethoprim_sulfamethoxazole,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus epidermidis,vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus haemolyticus,amoxicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,cefepime,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,cefuroxime,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,chloramphenicol,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus haemolyticus,ciprofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,clindamycin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus haemolyticus,erythromycin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,gentamicin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,imipenem_cilastatin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus haemolyticus,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,oxacillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,penicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,piperacillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,piperacillin_tazobactam,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,rifampicin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,other,staphylococcus haemolyticus,teicoplanin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus haemolyticus,tigecycline,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,other,staphylococcus haemolyticus,vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,respiratory,acinetobacter baumannii,amikacin,0,0,2,2,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,ampicillin_sulbactam,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,cefepime,0,0,2,2,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,cefotaxime,0,0,3,3,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,ceftazidime,0,0,3,3,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,ceftazidime_avibactam,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,chloramphenicol,0,0,1,1,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,ciprofloxacin,0,0,2,2,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,colistin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,respiratory,acinetobacter baumannii,gentamicin,0,0,2,2,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,imipenem_cilastatin,0,0,3,3,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,levofloxacin,0,1,1,2,0.0,0.5,0.5,1.0
MI,2021,respiratory,acinetobacter baumannii,meropenem,0,0,3,3,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,ofloxacin,0,1,2,3,0.0,0.3333333333333333,0.6666666666666666,1.0
MI,2021,respiratory,acinetobacter baumannii,piperacillin,0,0,3,3,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,piperacillin_tazobactam,0,0,3,3,0.0,0.0,1.0,1.0
MI,2021,respiratory,acinetobacter baumannii,tigecycline,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
MI,2021,respiratory,acinetobacter baumannii,tobramycin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,respiratory,acinetobacter spp.,amikacin,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,respiratory,acinetobacter spp.,cefepime,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,respiratory,acinetobacter spp.,cefotaxime,1,0,0,1,1.0,0.0,0.0,0.0
MI,2021,respiratory,acinetobacter spp.,ceftazidime,1,0,0,1,1.0,0.0,0.0,0.0
