file,sheet,ward,antibiotic_raw,antibiotic_clean,antibiotic_canon
ATI_2025_H1.xlsx,Sheet1,ATI,Ciprofloxacin,ciprofloxacin,ciprofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Cloramfenicol,cloramfenicol,chloramphenicol
ATI_2025_H1.xlsx,Sheet1,ATI,Eritromicina,eritromicina,erythromycin
ATI_2025_H1.xlsx,Sheet1,ATI,Ertapenem,ertapenem,ertapenem
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem,imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Levofloxacin,levofloxacin,levofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Meropenem,meropenem,meropenem
ATI_2025_H1.xlsx,Sheet1,ATI,Minociclina,minociclina,minocycline
ATI_2025_H1.xlsx,Sheet1,ATI,Moxifloxacin,moxifloxacin,moxifloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Rifampicin,rifampicin,rifampicin
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Tetraciclina,tetraciclina,tetracycline
ATI_2025_H1.xlsx,Sheet1,ATI,Amikacin,amikacin,amikacin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicillin / Ac. Clavulanic,amoxicillin ac clavulanic,amoxicillin_clavulanate
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin,ampicillin,ampicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Cefepime,cefepime,cefepime
ATI_2025_H1.xlsx,Sheet1,ATI,Cefotaxime,cefotaxime,cefotaxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime,ceftazidime,ceftazidime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime-Avibactam,ceftazidime avibactam,ceftazidime_avibactam
ATI_2025_H1.xlsx,Sheet1,ATI,Cefuroxime,cefuroxime,cefuroxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ciprofloxacin,ciprofloxacin,ciprofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Doxiciclina,doxiciclina,doxycycline
ATI_2025_H1.xlsx,Sheet1,ATI,Ertapenem,ertapenem,ertapenem
ATI_2025_H1.xlsx,Sheet1,ATI,Gentamicin,gentamicin,gentamicin
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem,imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin,piperacilin,piperacillin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin/Tazobactam,piperacilin tazobactam,piperacillin_tazobactam
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Tigeciclina,tigeciclina,tigecycline
ATI_2025_H1.xlsx,Sheet1,ATI,Amikacin,amikacin,amikacin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicilina,amoxicilina,amoxicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicillin / Ac. Clavulanic,amoxicillin ac clavulanic,amoxicillin_clavulanate
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin,ampicillin,ampicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Cefotaxime,cefotaxime,cefotaxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime,ceftazidime,ceftazidime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftriaxone,ceftriaxone,ceftriaxone
ATI_2025_H1.xlsx,Sheet1,ATI,Cefuroxime,cefuroxime,cefuroxime
ATI_2025_H1.xlsx,Sheet1,ATI,Doxiciclina,doxiciclina,doxycycline
ATI_2025_H1.xlsx,Sheet1,ATI,Gentamicin,gentamicin,gentamicin
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem,imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Levofloxacin,levofloxacin,levofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Meropenem,meropenem,meropenem
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin,piperacilin,piperacillin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin/Tazobactam,piperacilin tazobactam,piperacillin_tazobactam
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Amikacin [...],amikacin,amikacin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicilina,amoxicilina,amoxicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicillin / Ac. Clavulanic [...],amoxicillin ac clavulanic,amoxicillin_clavulanate
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin,ampicillin,ampicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin/sulbactam [...],ampicillin sulbactam,ampicillin_sulbactam
ATI_2025_H1.xlsx,Sheet1,ATI,Aztreonam,aztreonam,aztreonam
ATI_2025_H1.xlsx,Sheet1,ATI,Cefepime [...],cefepime,cefepime
ATI_2025_H1.xlsx,Sheet1,ATI,Cefiderocol [...],cefiderocol,cefiderocol
ATI_2025_H1.xlsx,Sheet1,ATI,Cefotaxime [...],cefotaxime,cefotaxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime [...],ceftazidime,ceftazidime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime-Avibactam [...],ceftazidime avibactam,ceftazidime_avibactam
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftolozan / Tazobactam,ceftolozan tazobactam,ceftolozane_tazobactam
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftriaxone [...],ceftriaxone,ceftriaxone
ATI_2025_H1.xlsx,Sheet1,ATI,Cefuroxime,cefuroxime,cefuroxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ciprofloxacin [...],ciprofloxacin,ciprofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Cloramfenicol [...],cloramfenicol,chloramphenicol
ATI_2025_H1.xlsx,Sheet1,ATI,Colistin [...],colistin,colistin
ATI_2025_H1.xlsx,Sheet1,ATI,Doxiciclina,doxiciclina,doxycycline
ATI_2025_H1.xlsx,Sheet1,ATI,Ertapenem,ertapenem,ertapenem
ATI_2025_H1.xlsx,Sheet1,ATI,Fosfomicin [...],fosfomicin,fosfomycin
ATI_2025_H1.xlsx,Sheet1,ATI,Gentamicin [...],gentamicin,gentamicin
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem [...],imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Levofloxacin [...],levofloxacin,levofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Meropenem [...],meropenem,meropenem
ATI_2025_H1.xlsx,Sheet1,ATI,Moxifloxacin,moxifloxacin,moxifloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin [...],ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin [...],piperacilin,piperacillin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin/Tazobactam [...],piperacilin tazobactam,piperacillin_tazobactam
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim [...],sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Tigeciclina [...],tigeciclina,tigecycline
ATI_2025_H1.xlsx,Sheet1,ATI,Tobramycin,tobramycin,tobramycin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicillin / Ac. Clavulanic,amoxicillin ac clavulanic,amoxicillin_clavulanate
ATI_2025_H1.xlsx,Sheet1,ATI,Cefepime,cefepime,cefepime
ATI_2025_H1.xlsx,Sheet1,ATI,Cefotaxime,cefotaxime,cefotaxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftriaxone,ceftriaxone,ceftriaxone
ATI_2025_H1.xlsx,Sheet1,ATI,Cefuroxime,cefuroxime,cefuroxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ciprofloxacin,ciprofloxacin,ciprofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Cloramfenicol,cloramfenicol,chloramphenicol
ATI_2025_H1.xlsx,Sheet1,ATI,Eritromicina,eritromicina,erythromycin
ATI_2025_H1.xlsx,Sheet1,ATI,Ertapenem,ertapenem,ertapenem
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem,imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Levofloxacin,levofloxacin,levofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Meropenem,meropenem,meropenem
ATI_2025_H1.xlsx,Sheet1,ATI,Minociclina,minociclina,minocycline
ATI_2025_H1.xlsx,Sheet1,ATI,Moxifloxacin,moxifloxacin,moxifloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Tetraciclina,tetraciclina,tetracycline
ATI_2025_H1.xlsx,Sheet1,ATI,Amikacin,amikacin,amikacin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicilina,amoxicilina,amoxicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicillin / Ac. Clavulanic,amoxicillin ac clavulanic,amoxicillin_clavulanate
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin,ampicillin,ampicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Cefepime,cefepime,cefepime
ATI_2025_H1.xlsx,Sheet1,ATI,Cefotaxime,cefotaxime,cefotaxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime,ceftazidime,ceftazidime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime-Avibactam,ceftazidime avibactam,ceftazidime_avibactam
ATI_2025_H1.xlsx,Sheet1,ATI,Cefuroxime,cefuroxime,cefuroxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ciprofloxacin,ciprofloxacin,ciprofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Colistin,colistin,colistin
ATI_2025_H1.xlsx,Sheet1,ATI,Doxiciclina,doxiciclina,doxycycline
ATI_2025_H1.xlsx,Sheet1,ATI,Gentamicin,gentamicin,gentamicin
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem,imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Meropenem,meropenem,meropenem
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin,piperacilin,piperacillin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin/Tazobactam,piperacilin tazobactam,piperacillin_tazobactam
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Tigeciclina,tigeciclina,tigecycline
ATI_2025_H1.xlsx,Sheet1,ATI,Amikacin,amikacin,amikacin
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin,ampicillin,ampicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin/sulbactam,ampicillin sulbactam,ampicillin_sulbactam
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime,ceftazidime,ceftazidime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime-Avibactam,ceftazidime avibactam,ceftazidime_avibactam
ATI_2025_H1.xlsx,Sheet1,ATI,Cefuroxime,cefuroxime,cefuroxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ciprofloxacin,ciprofloxacin,ciprofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Colistin,colistin,colistin
ATI_2025_H1.xlsx,Sheet1,ATI,Doxiciclina,doxiciclina,doxycycline
ATI_2025_H1.xlsx,Sheet1,ATI,Meropenem,meropenem,meropenem
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin,piperacilin,piperacillin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin/Tazobactam,piperacilin tazobactam,piperacillin_tazobactam
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Tigeciclina,tigeciclina,tigecycline
ATI_2025_H1.xlsx,Sheet1,ATI,Amikacin,amikacin,amikacin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicillin / Ac. Clavulanic,amoxicillin ac clavulanic,amoxicillin_clavulanate
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin,ampicillin,ampicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin/sulbactam,ampicillin sulbactam,ampicillin_sulbactam
ATI_2025_H1.xlsx,Sheet1,ATI,Aztreonam,aztreonam,aztreonam
ATI_2025_H1.xlsx,Sheet1,ATI,Cefepime,cefepime,cefepime
ATI_2025_H1.xlsx,Sheet1,ATI,Cefotaxime,cefotaxime,cefotaxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime,ceftazidime,ceftazidime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime-Avibactam,ceftazidime avibactam,ceftazidime_avibactam
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftriaxone,ceftriaxone,ceftriaxone
ATI_2025_H1.xlsx,Sheet1,ATI,Cefuroxime,cefuroxime,cefuroxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ciprofloxacin,ciprofloxacin,ciprofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Colistin,colistin,colistin
ATI_2025_H1.xlsx,Sheet1,ATI,Fosfomicin,fosfomicin,fosfomycin
ATI_2025_H1.xlsx,Sheet1,ATI,Gentamicin,gentamicin,gentamicin
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem,imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Levofloxacin,levofloxacin,levofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Meropenem,meropenem,meropenem
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin,piperacilin,piperacillin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin/Tazobactam,piperacilin tazobactam,piperacillin_tazobactam
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Amikacin [...],amikacin,amikacin
ATI_2025_H1.xlsx,Sheet1,ATI,Aztreonam,aztreonam,aztreonam
ATI_2025_H1.xlsx,Sheet1,ATI,Cefepime,cefepime,cefepime
ATI_2025_H1.xlsx,Sheet1,ATI,Cefiderocol,cefiderocol,cefiderocol
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime,ceftazidime,ceftazidime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime-Avibactam [...],ceftazidime avibactam,ceftazidime_avibactam
ATI_2025_H1.xlsx,Sheet1,ATI,Ciprofloxacin,ciprofloxacin,ciprofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Colistin [...],colistin,colistin
ATI_2025_H1.xlsx,Sheet1,ATI,Gentamicin,gentamicin,gentamicin
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem,imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Levofloxacin,levofloxacin,levofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Meropenem,meropenem,meropenem
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin,piperacilin,piperacillin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin/Tazobactam,piperacilin tazobactam,piperacillin_tazobactam
ATI_2025_H1.xlsx,Sheet1,ATI,Tobramycin [...],tobramycin,tobramycin
ATI_2025_H1.xlsx,Sheet1,ATI,Amikacin,amikacin,amikacin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicillin / Ac. Clavulanic,amoxicillin ac clavulanic,amoxicillin_clavulanate
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin,ampicillin,ampicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Cefepime,cefepime,cefepime
ATI_2025_H1.xlsx,Sheet1,ATI,Cefotaxime,cefotaxime,cefotaxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime,ceftazidime,ceftazidime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime-Avibactam,ceftazidime avibactam,ceftazidime_avibactam
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftriaxone,ceftriaxone,ceftriaxone
ATI_2025_H1.xlsx,Sheet1,ATI,Cefuroxime,cefuroxime,cefuroxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ciprofloxacin,ciprofloxacin,ciprofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Doxiciclina,doxiciclina,doxycycline
ATI_2025_H1.xlsx,Sheet1,ATI,Ertapenem,ertapenem,ertapenem
ATI_2025_H1.xlsx,Sheet1,ATI,Gentamicin,gentamicin,gentamicin
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem,imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Levofloxacin,levofloxacin,levofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Meropenem,meropenem,meropenem
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin,piperacilin,piperacillin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin/Tazobactam,piperacilin tazobactam,piperacillin_tazobactam
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicilina,amoxicilina,amoxicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicillin / Ac. Clavulanic,amoxicillin ac clavulanic,amoxicillin_clavulanate
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin,ampicillin,ampicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin/sulbactam,ampicillin sulbactam,ampicillin_sulbactam
ATI_2025_H1.xlsx,Sheet1,ATI,Cefazolin,cefazolin,cefazolin
ATI_2025_H1.xlsx,Sheet1,ATI,Cefotaxime,cefotaxime,cefotaxime
ATI_2025_H1.xlsx,Sheet1,ATI,Cefoxitin,cefoxitin,cefoxitin
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime,ceftazidime,ceftazidime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftriaxone,ceftriaxone,ceftriaxone
ATI_2025_H1.xlsx,Sheet1,ATI,Cefuroxime,cefuroxime,cefuroxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ciprofloxacin,ciprofloxacin,ciprofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Clindamycin,clindamycin,clindamycin
ATI_2025_H1.xlsx,Sheet1,ATI,Cloramfenicol,cloramfenicol,chloramphenicol
ATI_2025_H1.xlsx,Sheet1,ATI,Eritromicina,eritromicina,erythromycin
ATI_2025_H1.xlsx,Sheet1,ATI,Gentamicin,gentamicin,gentamicin
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem,imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Levofloxacin,levofloxacin,levofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Linezolid,linezolid,linezolid
ATI_2025_H1.xlsx,Sheet1,ATI,Norfloxacin,norfloxacin,norfloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Oxacillin,oxacillin,oxacillin
ATI_2025_H1.xlsx,Sheet1,ATI,Penicillin,penicillin,penicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin,piperacilin,piperacillin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin/Tazobactam,piperacilin tazobactam,piperacillin_tazobactam
ATI_2025_H1.xlsx,Sheet1,ATI,Rifampicin,rifampicin,rifampicin
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Teicoplanin,teicoplanin,teicoplanin
ATI_2025_H1.xlsx,Sheet1,ATI,Vancomycin,vancomycin,vancomycin
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime,ceftazidime,ceftazidime
ATI_2025_H1.xlsx,Sheet1,ATI,Cloramfenicol,cloramfenicol,chloramphenicol
ATI_2025_H1.xlsx,Sheet1,ATI,Levofloxacin,levofloxacin,levofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Minociclina,minociclina,minocycline
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicilina,amoxicilina,amoxicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicillin / Ac. Clavulanic,amoxicillin ac clavulanic,amoxicillin_clavulanate
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin,ampicillin,ampicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Cefepime,cefepime,cefepime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftriaxone,ceftriaxone,ceftriaxone
ATI_2025_H1.xlsx,Sheet1,ATI,Clindamycin,clindamycin,clindamycin
ATI_2025_H1.xlsx,Sheet1,ATI,Cloramfenicol,cloramfenicol,chloramphenicol
ATI_2025_H1.xlsx,Sheet1,ATI,Doxiciclina,doxiciclina,doxycycline
ATI_2025_H1.xlsx,Sheet1,ATI,Eritromicina,eritromicina,erythromycin
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem,imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Levofloxacin,levofloxacin,levofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Linezolid,linezolid,linezolid
ATI_2025_H1.xlsx,Sheet1,ATI,Meropenem,meropenem,meropenem
ATI_2025_H1.xlsx,Sheet1,ATI,Moxifloxacin,moxifloxacin,moxifloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Penicillin,penicillin,penicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Rifampicin,rifampicin,rifampicin
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Tetraciclina,tetraciclina,tetracycline
ATI_2025_H1.xlsx,Sheet1,ATI,Vancomycin,vancomycin,vancomycin
ATI_2025_H1.xlsx,Sheet1,ATI,Amikacin,amikacin,amikacin
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin,ampicillin,ampicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin/sulbactam,ampicillin sulbactam,ampicillin_sulbactam
ATI_2025_H1.xlsx,Sheet1,ATI,Cefotaxime,cefotaxime,cefotaxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime,ceftazidime,ceftazidime
ATI_2025_H1.xlsx,Sheet1,ATI,Doxiciclina,doxiciclina,doxycycline
ATI_2025_H1.xlsx,Sheet1,ATI,Gentamicin,gentamicin,gentamicin
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem,imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Levofloxacin,levofloxacin,levofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Meropenem,meropenem,meropenem
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin,piperacilin,piperacillin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin/Tazobactam,piperacilin tazobactam,piperacillin_tazobactam
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Tobramycin,tobramycin,tobramycin
ATI_2025_H1.xlsx,Sheet1,ATI,Amikacin,amikacin,amikacin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicilina,amoxicilina,amoxicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicillin / Ac. Clavulanic,amoxicillin ac clavulanic,amoxicillin_clavulanate
ATI_2025_H1.xlsx,Sheet1,ATI,Ampicillin,ampicillin,ampicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Cefepime,cefepime,cefepime
ATI_2025_H1.xlsx,Sheet1,ATI,Cefotaxime,cefotaxime,cefotaxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime,ceftazidime,ceftazidime
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftazidime-Avibactam,ceftazidime avibactam,ceftazidime_avibactam
ATI_2025_H1.xlsx,Sheet1,ATI,Ceftriaxone,ceftriaxone,ceftriaxone
ATI_2025_H1.xlsx,Sheet1,ATI,Cefuroxime,cefuroxime,cefuroxime
ATI_2025_H1.xlsx,Sheet1,ATI,Ciprofloxacin,ciprofloxacin,ciprofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Doxiciclina,doxiciclina,doxycycline
ATI_2025_H1.xlsx,Sheet1,ATI,Gentamicin,gentamicin,gentamicin
ATI_2025_H1.xlsx,Sheet1,ATI,Imipenem,imipenem,imipenem_cilastatin
ATI_2025_H1.xlsx,Sheet1,ATI,Meropenem,meropenem,meropenem
ATI_2025_H1.xlsx,Sheet1,ATI,Ofloxacin,ofloxacin,ofloxacin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin,piperacilin,piperacillin
ATI_2025_H1.xlsx,Sheet1,ATI,Piperacilin/Tazobactam,piperacilin tazobactam,piperacillin_tazobactam
ATI_2025_H1.xlsx,Sheet1,ATI,Sulfamethoxazole / Trimethoprim,sulfamethoxazole trimethoprim,trimethoprim_sulfamethoxazole
ATI_2025_H1.xlsx,Sheet1,ATI,Amikacin,amikacin,amikacin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicilina,amoxicilina,amoxicillin
ATI_2025_H1.xlsx,Sheet1,ATI,Amoxicillin / Ac. Clavulanic,amoxicillin ac clavulanic,amoxicillin_clavulanate
